candidate_id,education_level,degree,branch,graduation_year,cgpa,skills,interests,preferred_sectors,preferred_states,preferred_cities,preferred_location_type,preferred_duration,experience_level,languages,disability_preference,rural_or_urban
CAND2026-00743,Undergraduate,B.Tech,Automobile Engineering,2027,7.1,"[""Automobile Engineering"", ""Diagnostics""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Uttar Pradesh""]","[""Varanasi""]",Remote,3,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00744,Undergraduate,B.Tech,Electronics and Communication,2028,8.4,"[""Embedded C"", ""Microcontrollers"", ""Networking"", ""PCB Design""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Jharkhand""]","[""Ranchi""]",On-site,4,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00745,Undergraduate,B.Tech,Electrical Engineering,2026,5.8,"[""Electrical Safety"", ""Solar Energy"", ""AutoCAD"", ""MS Excel""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Jammu and Kashmir"", ""Goa""]","[""Srinagar"", ""Panaji""]",Hybrid,6,Academic project experience,"[""English"", ""Hindi"", ""Urdu""]",Accessible workplace preferred,Urban
CAND2026-00746,Undergraduate,B.Com,Commerce,2027,7.1,"[""MS Excel"", ""Accounting"", ""Tally"", ""Financial Analysis""]","[""Finance"", ""Accounting"", ""Banking""]","[""Finance"", ""Banking"", ""Marketing""]","[""Maharashtra""]","[""Pune""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Marathi""]",No preference,Rural
CAND2026-00747,Undergraduate,BBA,Business Administration,2028,8.4,"[""MS Excel"", ""Communication"", ""Financial Analysis"", ""Digital Marketing""]","[""Finance"", ""Marketing"", ""HR""]","[""Finance"", ""Marketing"", ""HR"", ""Logistics""]","[""Rajasthan""]","[""Udaipur""]",Hybrid,3,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00748,Undergraduate,B.Sc.,Agriculture,2026,5.8,"[""Agriculture"", ""Field Survey"", ""Data Collection"", ""MS Excel"", ""Community Engagement"", ""Communication""]","[""Agriculture Technology"", ""Rural Development"", ""Sustainability""]","[""Agriculture"", ""Rural Development"", ""Renewable Energy""]","[""Madhya Pradesh""]","[""Bhopal""]",Remote,3,Academic project experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00749,Undergraduate,B.Sc.,Data Science,2027,7.1,"[""Python"", ""SQL"", ""Data Analysis"", ""Power BI"", ""Pandas"", ""MS Excel""]","[""Data Science"", ""Business Intelligence"", ""AI/ML""]","[""Data Science"", ""AI/ML"", ""IT""]","[""Himachal Pradesh"", ""Karnataka""]","[""Shimla"", ""Mysuru""]",On-site,4,0-1 internship experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00750,Undergraduate,BCA,Computer Applications,2028,8.4,"[""Python"", ""JavaScript"", ""SQL"", ""React"", ""MS Excel"", ""Git""]","[""Software Development"", ""IT"", ""Data Science""]","[""Software Development"", ""IT"", ""Data Science""]","[""Maharashtra""]","[""Mumbai""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Marathi""]",No preference,Urban
CAND2026-00751,Diploma,Diploma,Civil Engineering,2027,5.9,"[""AutoCAD"", ""Site Survey""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""Gujarat""]","[""Surat""]",On-site,2,Academic project experience,"[""Hindi"", ""English"", ""Gujarati""]",No preference,Rural
CAND2026-00752,Diploma,Diploma,Electrical Engineering,2028,7.0,"[""Electrical Safety"", ""Solar Energy""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Chhattisgarh""]","[""Raipur""]",Hybrid,3,No prior experience,"[""Hindi"", ""English""]",No preference,Rural
CAND2026-00753,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Andhra Pradesh"", ""Telangana""]","[""Visakhapatnam"", ""Warangal""]",Remote,3,No prior experience,"[""Hindi"", ""English"", ""Telugu""]",No preference,Urban
CAND2026-00754,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement"", ""Communication"", ""Data Collection""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Tamil Nadu""]","[""Coimbatore""]",On-site,4,Academic project experience,"[""Hindi"", ""English"", ""Tamil""]",No preference,Urban
CAND2026-00755,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation"", ""Communication"", ""MS Excel""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""West Bengal""]","[""Siliguri""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Urban
CAND2026-00756,Undergraduate,BA,Tourism,2028,8.4,"[""Customer Service"", ""Communication"", ""Tourism Operations"", ""Content Writing""]","[""Tourism"", ""Hospitality"", ""Marketing""]","[""Tourism"", ""Marketing"", ""Logistics""]","[""Kerala""]","[""Thiruvananthapuram""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Malayalam""]",No preference,Rural
CAND2026-00757,Undergraduate,B.Tech,Computer Science,2026,5.8,"[""Python"", ""SQL"", ""Data Analysis"", ""Git""]","[""Data Science"", ""Software Development"", ""AI/ML""]","[""IT"", ""Software Development"", ""Data Science"", ""AI/ML""]","[""Karnataka"", ""Maharashtra""]","[""Bengaluru"", ""Nagpur""]",Hybrid,3,Academic project experience,"[""English"", ""Hindi"", ""Kannada""]",Accessible workplace preferred,Rural
CAND2026-00758,Undergraduate,B.Tech,Information Technology,2027,7.1,"[""Python"", ""JavaScript"", ""React"", ""SQL"", ""Networking"", ""Git""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Uttar Pradesh""]","[""Noida""]",Remote,3,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00759,Undergraduate,B.Tech,Artificial Intelligence,2028,8.4,"[""Python"", ""Machine Learning"", ""Pandas"", ""Scikit-learn"", ""Data Analysis"", ""SQL""]","[""AI/ML"", ""Data Science""]","[""AI/ML"", ""Data Science"", ""Software Development""]","[""Bihar""]","[""Patna""]",On-site,4,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00760,Undergraduate,B.Tech,Mechanical Engineering,2026,5.8,"[""AutoCAD"", ""SolidWorks"", ""Manufacturing"", ""Quality Control"", ""MS Excel"", ""Testing""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Tripura""]","[""Agartala""]",Hybrid,6,0-1 internship experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Urban
CAND2026-00761,Undergraduate,B.Tech,Automobile Engineering,2027,7.1,"[""Automobile Engineering"", ""Diagnostics""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Telangana"", ""Tamil Nadu""]","[""Hyderabad"", ""Chennai""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Rural
CAND2026-00762,Undergraduate,B.Tech,Electronics and Communication,2028,8.4,"[""Embedded C"", ""Microcontrollers""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Uttar Pradesh""]","[""Varanasi""]",Hybrid,3,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00763,Undergraduate,B.Tech,Electrical Engineering,2026,5.8,"[""Electrical Safety"", ""Solar Energy""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Jharkhand""]","[""Ranchi""]",Remote,3,Academic project experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00764,Undergraduate,B.Com,Commerce,2027,7.1,"[""MS Excel"", ""Accounting"", ""Tally"", ""Financial Analysis""]","[""Finance"", ""Accounting"", ""Banking""]","[""Finance"", ""Banking"", ""Marketing""]","[""Jammu and Kashmir""]","[""Srinagar""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Urdu""]",No preference,Urban
CAND2026-00765,Undergraduate,BBA,Business Administration,2028,8.4,"[""MS Excel"", ""Communication"", ""Financial Analysis"", ""Digital Marketing""]","[""Finance"", ""Marketing"", ""HR""]","[""Finance"", ""Marketing"", ""HR"", ""Logistics""]","[""Maharashtra"", ""Tamil Nadu""]","[""Pune"", ""Madurai""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Marathi""]",No preference,Urban
CAND2026-00766,Undergraduate,B.Sc.,Agriculture,2026,5.8,"[""Agriculture"", ""Field Survey"", ""Data Collection"", ""MS Excel""]","[""Agriculture Technology"", ""Rural Development"", ""Sustainability""]","[""Agriculture"", ""Rural Development"", ""Renewable Energy""]","[""Rajasthan""]","[""Udaipur""]",On-site,2,Academic project experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00767,Undergraduate,B.Sc.,Data Science,2027,7.1,"[""Python"", ""SQL"", ""Data Analysis"", ""Power BI""]","[""Data Science"", ""Business Intelligence"", ""AI/ML""]","[""Data Science"", ""AI/ML"", ""IT""]","[""Madhya Pradesh""]","[""Bhopal""]",Hybrid,3,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00768,Undergraduate,BCA,Computer Applications,2028,8.4,"[""Python"", ""JavaScript"", ""SQL"", ""React"", ""MS Excel"", ""Git""]","[""Software Development"", ""IT"", ""Data Science""]","[""Software Development"", ""IT"", ""Data Science""]","[""Himachal Pradesh""]","[""Shimla""]",Remote,3,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00769,Diploma,Diploma,Civil Engineering,2025,6.7,"[""AutoCAD"", ""Site Survey"", ""MS Excel"", ""Documentation"", ""Project Management"", ""Testing""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""Maharashtra"", ""Uttar Pradesh""]","[""Mumbai"", ""Noida""]",On-site,4,Academic project experience,"[""Hindi"", ""English"", ""Marathi""]",Accessible workplace preferred,Urban
CAND2026-00770,Diploma,Diploma,Electrical Engineering,2026,7.8,"[""Electrical Safety"", ""Solar Energy"", ""Testing"", ""Troubleshooting"", ""MS Excel"", ""AutoCAD""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Gujarat""]","[""Surat""]",Hybrid,6,No prior experience,"[""Hindi"", ""English"", ""Gujarati""]",No preference,Urban
CAND2026-00771,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Chhattisgarh""]","[""Raipur""]",On-site,2,0-1 internship experience,"[""Hindi"", ""English""]",No preference,Rural
CAND2026-00772,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Andhra Pradesh""]","[""Visakhapatnam""]",Hybrid,3,Academic project experience,"[""Hindi"", ""English"", ""Telugu""]",No preference,Rural
CAND2026-00773,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""Tamil Nadu"", ""Uttar Pradesh""]","[""Coimbatore"", ""Varanasi""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Tamil""]",No preference,Urban
CAND2026-00774,Undergraduate,BA,Tourism,2028,8.4,"[""Customer Service"", ""Communication"", ""Tourism Operations"", ""Content Writing""]","[""Tourism"", ""Hospitality"", ""Marketing""]","[""Tourism"", ""Marketing"", ""Logistics""]","[""West Bengal""]","[""Siliguri""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Urban
CAND2026-00775,Undergraduate,B.Tech,Computer Science,2026,5.8,"[""Python"", ""SQL"", ""Data Analysis"", ""Git""]","[""Data Science"", ""Software Development"", ""AI/ML""]","[""IT"", ""Software Development"", ""Data Science"", ""AI/ML""]","[""Assam""]","[""Guwahati""]",Hybrid,6,Academic project experience,"[""English"", ""Hindi"", ""Assamese""]",No preference,Urban
CAND2026-00776,Undergraduate,B.Tech,Information Technology,2027,7.1,"[""Python"", ""JavaScript"", ""React"", ""SQL""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Karnataka""]","[""Bengaluru""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Kannada""]",No preference,Rural
CAND2026-00777,Undergraduate,B.Tech,Artificial Intelligence,2028,8.4,"[""Python"", ""Machine Learning"", ""Pandas"", ""Scikit-learn""]","[""AI/ML"", ""Data Science""]","[""AI/ML"", ""Data Science"", ""Software Development""]","[""Uttar Pradesh"", ""Rajasthan""]","[""Noida"", ""Udaipur""]",Hybrid,3,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00778,Undergraduate,B.Tech,Mechanical Engineering,2026,5.8,"[""AutoCAD"", ""SolidWorks"", ""Manufacturing"", ""Quality Control"", ""MS Excel"", ""Testing""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Bihar""]","[""Patna""]",Remote,3,Academic project experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00779,Undergraduate,B.Tech,Automobile Engineering,2027,7.1,"[""Automobile Engineering"", ""Diagnostics"", ""AutoCAD"", ""Testing"", ""Electrical Safety""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Tripura""]","[""Agartala""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Urban
CAND2026-00780,Undergraduate,B.Tech,Electronics and Communication,2028,8.4,"[""Embedded C"", ""Microcontrollers"", ""Networking"", ""PCB Design"", ""Troubleshooting"", ""Arduino""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Telangana""]","[""Hyderabad""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Urban
CAND2026-00781,Undergraduate,B.Tech,Electrical Engineering,2026,5.8,"[""Electrical Safety"", ""Solar Energy""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Uttar Pradesh"", ""Gujarat""]","[""Varanasi"", ""Surat""]",On-site,2,Academic project experience,"[""English"", ""Hindi""]",Accessible workplace preferred,Rural
CAND2026-00782,Undergraduate,B.Com,Commerce,2027,7.1,"[""MS Excel"", ""Accounting""]","[""Finance"", ""Accounting"", ""Banking""]","[""Finance"", ""Banking"", ""Marketing""]","[""Jharkhand""]","[""Ranchi""]",Hybrid,3,0-1 internship experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00783,Undergraduate,BBA,Business Administration,2028,8.4,"[""MS Excel"", ""Communication""]","[""Finance"", ""Marketing"", ""HR""]","[""Finance"", ""Marketing"", ""HR"", ""Logistics""]","[""Jammu and Kashmir""]","[""Srinagar""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Urdu""]",No preference,Urban
CAND2026-00784,Undergraduate,B.Sc.,Agriculture,2026,5.8,"[""Agriculture"", ""Field Survey"", ""Data Collection"", ""MS Excel""]","[""Agriculture Technology"", ""Rural Development"", ""Sustainability""]","[""Agriculture"", ""Rural Development"", ""Renewable Energy""]","[""Maharashtra""]","[""Pune""]",On-site,4,Academic project experience,"[""English"", ""Hindi"", ""Marathi""]",No preference,Urban
CAND2026-00785,Undergraduate,B.Sc.,Data Science,2027,7.1,"[""Python"", ""SQL"", ""Data Analysis"", ""Power BI""]","[""Data Science"", ""Business Intelligence"", ""AI/ML""]","[""Data Science"", ""AI/ML"", ""IT""]","[""Rajasthan"", ""West Bengal""]","[""Udaipur"", ""Siliguri""]",Hybrid,6,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00786,Undergraduate,BCA,Computer Applications,2028,8.4,"[""Python"", ""JavaScript"", ""SQL"", ""React""]","[""Software Development"", ""IT"", ""Data Science""]","[""Software Development"", ""IT"", ""Data Science""]","[""Madhya Pradesh""]","[""Bhopal""]",On-site,2,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00787,Diploma,Diploma,Civil Engineering,2027,7.5,"[""AutoCAD"", ""Site Survey"", ""MS Excel"", ""Documentation""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""Himachal Pradesh""]","[""Shimla""]",Hybrid,3,Academic project experience,"[""Hindi"", ""English""]",No preference,Rural
CAND2026-00788,Diploma,Diploma,Electrical Engineering,2028,8.6,"[""Electrical Safety"", ""Solar Energy"", ""Testing"", ""Troubleshooting"", ""MS Excel"", ""AutoCAD""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Maharashtra""]","[""Mumbai""]",Remote,3,No prior experience,"[""Hindi"", ""English"", ""Marathi""]",No preference,Urban
CAND2026-00789,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation"", ""Communication"", ""Research"", ""Data Entry"", ""Digital Literacy""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Gujarat"", ""Odisha""]","[""Surat"", ""Cuttack""]",On-site,4,No prior experience,"[""Hindi"", ""English"", ""Gujarati""]",No preference,Urban
CAND2026-00790,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement"", ""Communication"", ""Data Collection"", ""Documentation"", ""MS Excel""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Chhattisgarh""]","[""Raipur""]",Hybrid,6,Academic project experience,"[""Hindi"", ""English""]",No preference,Urban
CAND2026-00791,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""Andhra Pradesh""]","[""Visakhapatnam""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Rural
